file_name,original_size,compressed_size,compression_ratio,latency_ms,is_large_file,bug_triggered,checksum_ok,failed
small_text_4.txt,30000,22740,0.758,2736.501,0,0,1,0
small_text_5.txt,40000,30320,0.758,2805.667,0,0,1,0
small_text_6.txt,50000,37890,0.7578,2722.748,0,0,1,0
stupid1.txt,34984320,223185,0.006379572334119971,2812.889,1,0,1,0
stupid10.txt,92927100,588322,0.006331005702319345,2988.68,1,1,0,1
stupid2.txt,174921600,1105019,0.006317224402246492,3268.11,1,0,1,0
stupid3.txt,27,27,1.0,2727.556,0,0,1,0
stupid4.txt,122978270,777700,0.00632388144669786,3133.816,1,1,0,1
stupid5.txt,104952993,664104,0.00632763279080569,3117.358,1,1,0,1
stupid6.txt,119367250,754945,0.00632455719638343,3059.144,1,0,1,0
stupid7.txt,247805617,1564312,0.00631265755368249,3393.421,1,0,1,0
stupid8.txt,11843716,77406,0.006535617706469828,2778.129,1,1,0,1
stupid9.txt,70150854,444798,0.006340592803046988,2966.294,1,1,0,1
large_1.bin,5000000,5001548,1.0003096,3056.675,0,0,1,0
large_2.bin,10000000,10003073,1.0003073,2863.522,0,0,1,0
large_3.bin,20000000,20006123,1.00030615,2916.777,1,1,0,1
large_4.bin,50000000,50015273,1.00030546,3229.364,1,1,0,1
large_5.bin,75000000,75022898,1.0003053066666667,3456.411,1,0,1,0
large_6.bin,100000000,100030523,1.00030523,3605.969,1,0,1,0
medium_bin_2.bin,250000,250098,1.000392,2743.407,0,0,1,0
medium_bin_4.bin,1000000,1000328,1.000328,2740.484,0,0,1,0
medium_text_1.txt,100000,75763,0.75763,2732.345,0,0,1,0
medium_text_3.txt,500000,378799,0.757598,2815.195,0,0,1,0
small1.txt.txt,6,26,4.333333333333333,2759.49,0,0,1,0
small2.txt.txt,12,29,2.4166666666666665,2733.123,0,0,1,0
small_text_1.txt,5000,3818,0.7636,2760.379,0,0,1,0
small_text_2.txt,10000,7596,0.7596,2714.996,0,0,1,0
small_text_3.txt,20000,15182,0.7591,2665.039,0,0,1,0
small_text_4.txt,30000,22740,0.758,2671.491,0,0,1,0
small_text_5.txt,40000,30320,0.758,2713.02,0,0,1,0
small_text_6.txt,50000,37890,0.7578,2717.507,0,0,1,0
stupid1.txt,34984320,223185,0.006379572334119971,2771.824,1,0,1,0
stupid10.txt,92927100,588322,0.006331005702319345,2952.625,1,0,1,0
stupid2.txt,174921600,1105019,0.006317224402246492,2955.142,1,0,1,0
stupid3.txt,27,27,1.0,2337.885,0,0,1,0
stupid4.txt,122978270,777700,0.00632388144669786,2552.064,1,0,1,0
stupid5.txt,104952993,664104,0.00632763279080569,2512.71,1,0,1,0
stupid6.txt,119367250,754945,0.00632455719638343,2548.584,1,0,1,0
stupid7.txt,247805617,1564312,0.00631265755368249,2965.315,1,0,1,0
stupid8.txt,11843716,77406,0.006535617706469828,2714.473,1,0,1,0
stupid9.txt,70150854,444798,0.006340592803046988,2870.526,1,0,1,0
large_1.bin,5000000,5001548,1.0003096,2973.578,0,0,1,0
large_2.bin,10000000,10003073,1.0003073,2778.804,0,0,1,0
large_3.bin,20000000,20006123,1.00030615,2897.908,1,0,1,0
large_4.bin,50000000,50015273,1.00030546,3166.68,1,0,1,0
large_5.bin,75000000,75022898,1.0003053066666667,3418.176,1,0,1,0
large_6.bin,100000000,100030523,1.00030523,3560.324,1,0,1,0
medium_bin_2.bin,250000,250098,1.000392,2710.895,0,0,1,0
medium_bin_4.bin,1000000,1000328,1.000328,2697.925,0,0,1,0
medium_text_1.txt,100000,75763,0.75763,2655.696,0,0,1,0
medium_text_3.txt,500000,378799,0.757598,2730.466,0,0,1,0
small1.txt.txt,6,26,4.333333333333333,2658.925,0,0,1,0
small2.txt.txt,12,29,2.4166666666666665,2666.576,0,0,1,0
small_text_1.txt,5000,3818,0.7636,2649.431,0,0,1,0
small_text_2.txt,10000,7596,0.7596,2661.854,0,0,1,0
small_text_3.txt,20000,15182,0.7591,2687.007,0,0,1,0
small_text_4.txt,30000,22740,0.758,2646.41,0,0,1,0
small_text_5.txt,40000,30320,0.758,2672.751,0,0,1,0
small_text_6.txt,50000,37890,0.7578,2673.73,0,0,1,0
stupid1.txt,34984320,223185,0.006379572334119971,2813.981,1,1,0,1
stupid10.txt,92927100,588322,0.006331005702319345,2486.978,1,0,1,0
stupid2.txt,174921600,1105019,0.006317224402246492,2667.335,1,0,1,0
stupid3.txt,27,27,1.0,2341.286,0,0,1,0
stupid4.txt,122978270,777700,0.00632388144669786,2991.725,1,0,1,0
stupid5.txt,104952993,664104,0.00632763279080569,2893.405,1,1,0,1
stupid6.txt,119367250,754945,0.00632455719638343,2598.899,1,1,0,1
stupid7.txt,247805617,1564312,0.00631265755368249,2805.804,1,0,1,0
stupid8.txt,11843716,77406,0.006535617706469828,2356.064,1,0,1,0
stupid9.txt,70150854,444798,0.006340592803046988,2455.04,1,1,0,1
large_1.bin,5000000,5001548,1.0003096,2467.87,0,0,1,0
large_2.bin,10000000,10003073,1.0003073,2348.43,0,0,1,0
large_3.bin,20000000,20006123,1.00030615,2440.638,1,0,1,0
large_4.bin,50000000,50015273,1.00030546,2515.685,1,0,1,0
large_1.bin,5000000,5001548,1.0003096,2420.261,0,0,1,0
large_2.bin,10000000,10003073,1.0003073,2354.593,0,0,1,0
large_5.bin,75000000,75022898,1.0003053066666667,2674.373,1,0,1,0
large_3.bin,20000000,20006123,1.00030615,2407.541,1,0,1,0
large_4.bin,50000000,50015273,1.00030546,2565.391,1,1,0,1
large_6.bin,100000000,100030523,1.00030523,2774.363,1,0,1,0
medium_bin_2.bin,250000,250098,1.000392,2351.622,0,0,1,0
medium_bin_4.bin,1000000,1000328,1.000328,2768.769,0,0,1,0
large_5.bin,75000000,75022898,1.0003053066666667,3385.201,1,0,1,0
medium_text_1.txt,100000,75763,0.75763,2700.157,0,0,1,0
medium_text_3.txt,500000,378799,0.757598,2717.608,0,0,1,0
small1.txt.txt,6,26,4.333333333333333,2712.221,0,0,1,0
large_6.bin,100000000,100030523,1.00030523,3553.043,1,1,0,1
small2.txt.txt,12,29,2.4166666666666665,2751.428,0,0,1,0
medium_bin_2.bin,250000,250098,1.000392,2735.393,0,0,1,0
small_text_1.txt,5000,3818,0.7636,2725.903,0,0,1,0
medium_bin_4.bin,1000000,1000328,1.000328,2741.898,0,0,1,0
small_text_2.txt,10000,7596,0.7596,2728.964,0,0,1,0
medium_text_1.txt,100000,75763,0.75763,2696.584,0,0,1,0
small_text_3.txt,20000,15182,0.7591,2884.256,0,0,1,0
medium_text_3.txt,500000,378799,0.757598,2746.953,0,0,1,0
small_text_4.txt,30000,22740,0.758,2676.386,0,0,1,0
small1.txt.txt,6,26,4.333333333333333,2731.397,0,0,1,0
small_text_5.txt,40000,30320,0.758,2686.449,0,0,1,0
small2.txt.txt,12,29,2.4166666666666665,2685.695,0,0,1,0
small_text_6.txt,50000,37890,0.7578,2682.724,0,0,1,0
small_text_1.txt,5000,3818,0.7636,2716.72,0,0,1,0
stupid1.txt,34984320,223185,0.006379572334119971,2815.511,1,0,1,0
small_text_2.txt,10000,7596,0.7596,2693.508,0,0,1,0
small_text_3.txt,20000,15182,0.7591,2838.993,0,0,1,0
stupid10.txt,92927100,588322,0.006331005702319345,3162.713,1,1,0,1
small_text_4.txt,30000,22740,0.758,2711.035,0,0,1,0
small_text_5.txt,40000,30320,0.758,2777.213,0,0,1,0
stupid2.txt,174921600,1105019,0.006317224402246492,3242.932,1,0,1,0
stupid3.txt,27,27,1.0,2901.916,0,0,1,0
.808,0,0,1,0
stupid1.txt,34984320,223185,0.006379572334119971,2847.414,1,1,0,1
stupid4.txt,122978270,777700,0.00632388144669786,3020.109,1,0,1,0
stupid10.txt,92927100,588322,0.006331005702319345,3164.228,1,1,0,1
stupid5.txt,104952993,664104,0.00632763279080569,3086.448,1,1,0,1
stupid2.txt,174921600,1105019,0.006317224402246492,3232.57,1,0,1,0
stupid6.txt,119367250,754945,0.00632455719638343,3079.247,1,0,1,0
stupid3.txt,27,27,1.0,2747.147,0,0,1,0
stupid7.txt,247805617,1564312,0.00631265755368249,3315.977,1,0,1,0
stupid4.txt,122978270,777700,0.00632388144669786,3010.223,1,0,1,0
stupid8.txt,11843716,77406,0.006535617706469828,2779.239,1,0,1,0
stupid5.txt,104952993,664104,0.00632763279080569,3110.063,1,0,1,0
stupid9.txt,70150854,444798,0.006340592803046988,2934.404,1,0,1,0
stupid6.txt,119367250,754945,0.00632455719638343,3099.177,1,0,1,0
stupid7.txt,247805617,1564312,0.00631265755368249,3639.67,1,1,0,1
stupid8.txt,11843716,77406,0.006535617706469828,2853.271,1,0,1,0
stupid9.txt,70150854,444798,0.006340592803046988,2948.552,1,0,1,0
